Experiment	myLongTerm	
Date	28.01.2016 13:44:25	
User	Danilo	
Tip Information		
Sample material		

[DATA]
Time (s)	Current (A)	Counter 1 (cps)	Bias (V)	Z (m)
1.56367E+3	-238.080E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56377E+3	-238.246E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56387E+3	-237.888E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56397E+3	-238.598E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56407E+3	-238.281E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56417E+3	-238.742E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56427E+3	-238.209E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56437E+3	-238.893E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56447E+3	-238.391E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56457E+3	-237.968E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56467E+3	-238.350E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56477E+3	-237.716E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56486E+3	-237.954E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56496E+3	-238.030E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56506E+3	-238.257E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56516E+3	-237.963E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56526E+3	-238.108E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56536E+3	-238.518E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56546E+3	-237.871E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56556E+3	-237.715E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56566E+3	-237.267E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56576E+3	-236.269E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56586E+3	-235.545E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56596E+3	-237.222E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56606E+3	-235.375E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56616E+3	-236.297E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56626E+3	-235.801E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56636E+3	-236.138E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56646E+3	-236.111E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56656E+3	-236.126E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56666E+3	-236.050E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56676E+3	-236.020E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56686E+3	-236.078E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56696E+3	-236.404E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56706E+3	-235.676E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56716E+3	-236.079E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56726E+3	-235.853E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56736E+3	-236.455E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56746E+3	-235.700E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56756E+3	-236.031E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56766E+3	-235.633E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56776E+3	-235.833E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56786E+3	-236.105E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56796E+3	-236.538E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56806E+3	-235.438E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56816E+3	-235.551E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56826E+3	-235.269E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56836E+3	-235.961E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56846E+3	-235.935E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56856E+3	-236.014E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56866E+3	-235.918E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56876E+3	-235.421E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56886E+3	-236.940E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56896E+3	-236.980E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56906E+3	-237.083E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56916E+3	-236.332E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56926E+3	-237.743E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56936E+3	-237.740E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56946E+3	-237.864E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56956E+3	-236.752E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56966E+3	-235.982E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56976E+3	-235.822E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56986E+3	-235.899E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.56996E+3	-235.468E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57006E+3	-235.714E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57016E+3	-235.600E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57026E+3	-237.500E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57036E+3	-237.068E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57046E+3	-237.569E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57056E+3	-237.618E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57066E+3	-237.773E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57076E+3	-237.307E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57086E+3	-237.302E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57096E+3	-237.647E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57106E+3	-238.342E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57116E+3	-237.916E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57126E+3	-237.593E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57136E+3	-237.230E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57146E+3	-237.427E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57156E+3	-236.938E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57166E+3	-236.956E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57176E+3	-235.911E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57186E+3	-236.260E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57196E+3	-235.538E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57206E+3	-235.604E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57216E+3	-235.873E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57226E+3	-236.272E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57236E+3	-236.431E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57246E+3	-235.614E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57256E+3	-235.347E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57266E+3	-236.858E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57276E+3	-236.010E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57286E+3	-236.142E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57296E+3	-236.085E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57306E+3	-234.227E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57316E+3	-234.352E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57326E+3	-234.021E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57336E+3	-234.100E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57346E+3	-234.150E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57356E+3	-233.598E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57366E+3	-235.239E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57376E+3	-236.738E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57386E+3	-235.508E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57396E+3	-236.136E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57406E+3	-236.170E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57416E+3	-234.748E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57426E+3	-234.517E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57436E+3	-234.387E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57446E+3	-233.008E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57456E+3	-233.235E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57466E+3	-234.593E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57476E+3	-233.121E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57486E+3	-234.151E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57496E+3	-233.779E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57506E+3	-233.473E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57516E+3	-233.766E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57526E+3	-233.735E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57536E+3	-233.558E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57546E+3	-233.757E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57556E+3	-233.979E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57566E+3	-233.166E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57576E+3	-233.824E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57586E+3	-233.606E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57596E+3	-233.751E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57606E+3	-234.074E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57616E+3	-233.857E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57626E+3	-234.163E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57636E+3	-234.776E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57646E+3	-235.299E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57656E+3	-235.872E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57666E+3	-235.464E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57676E+3	-237.743E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57686E+3	-237.410E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57696E+3	-238.175E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57706E+3	-236.922E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57716E+3	-237.747E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57726E+3	-237.729E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57736E+3	-237.220E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57746E+3	-237.745E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57756E+3	-237.968E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57766E+3	-237.240E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57776E+3	-237.860E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57786E+3	-237.593E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57796E+3	-237.815E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57806E+3	-237.815E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57816E+3	-237.499E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57826E+3	-237.409E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57836E+3	-237.528E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57846E+3	-235.949E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57856E+3	-235.992E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57866E+3	-235.790E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57876E+3	-237.576E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57886E+3	-237.297E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57896E+3	-237.527E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57906E+3	-238.158E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57916E+3	-237.983E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57926E+3	-237.244E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57936E+3	-237.554E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57946E+3	-237.260E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57956E+3	-237.516E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57966E+3	-237.721E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57976E+3	-237.935E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57986E+3	-237.674E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.57996E+3	-237.362E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58006E+3	-238.265E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58016E+3	-238.829E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58026E+3	-238.502E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58036E+3	-237.135E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58046E+3	-237.212E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58056E+3	-235.763E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58066E+3	-236.252E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58076E+3	-235.613E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58086E+3	-236.251E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58096E+3	-235.960E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58106E+3	-235.618E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58116E+3	-235.913E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58126E+3	-235.701E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58136E+3	-236.142E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58146E+3	-236.138E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58156E+3	-236.052E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58166E+3	-236.136E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58176E+3	-236.100E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58186E+3	-235.960E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58196E+3	-236.328E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58206E+3	-235.461E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58216E+3	-237.658E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58226E+3	-237.577E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58236E+3	-237.980E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58246E+3	-237.626E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58256E+3	-237.211E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58266E+3	-235.931E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58276E+3	-236.042E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58286E+3	-236.359E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58296E+3	-241.362E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58306E+3	-236.017E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58316E+3	-235.930E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58326E+3	-235.965E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58336E+3	-237.569E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58346E+3	-237.338E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58356E+3	-236.509E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58366E+3	-237.742E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58376E+3	-237.160E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58386E+3	-236.794E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58396E+3	-237.328E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58406E+3	-237.294E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58416E+3	-237.517E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58426E+3	-237.696E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58436E+3	-237.021E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58446E+3	-236.163E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58456E+3	-236.581E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58466E+3	-235.141E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58476E+3	-234.834E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58486E+3	-235.193E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58496E+3	-231.989E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58506E+3	-231.714E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58516E+3	-231.681E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58526E+3	-231.299E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58536E+3	-231.250E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58546E+3	-229.735E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58556E+3	-229.440E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58566E+3	-229.832E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58576E+3	-229.944E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58586E+3	-229.696E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58596E+3	-229.588E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58606E+3	-229.712E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58616E+3	-229.791E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58626E+3	-229.547E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58636E+3	-230.270E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58646E+3	-230.761E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58656E+3	-229.648E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58666E+3	-229.944E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58676E+3	-229.616E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58686E+3	-229.549E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58696E+3	-229.912E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58706E+3	-229.607E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58716E+3	-229.985E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58726E+3	-229.570E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58736E+3	-230.050E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58746E+3	-230.484E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58756E+3	-229.733E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58766E+3	-229.603E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58776E+3	-229.685E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58786E+3	-229.871E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58796E+3	-229.422E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58806E+3	-229.735E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58816E+3	-229.557E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58826E+3	-230.626E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58836E+3	-229.749E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58846E+3	-229.722E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58856E+3	-229.911E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58866E+3	-230.210E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58876E+3	-230.221E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58886E+3	-231.450E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58896E+3	-230.188E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58906E+3	-230.638E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58916E+3	-230.144E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58926E+3	-230.435E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58936E+3	-230.296E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58946E+3	-230.303E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58956E+3	-230.590E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58966E+3	-229.797E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58976E+3	-230.182E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58986E+3	-231.298E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.58996E+3	-232.423E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59006E+3	-232.288E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59016E+3	-233.376E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59026E+3	-233.483E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59036E+3	-233.578E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59046E+3	-232.579E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59056E+3	-232.953E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59066E+3	-233.192E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59076E+3	-234.128E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59086E+3	-234.085E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59096E+3	-234.200E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59106E+3	-233.658E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59116E+3	-233.824E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59126E+3	-233.908E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59136E+3	-234.065E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59146E+3	-233.705E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59156E+3	-234.612E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59166E+3	-234.574E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59176E+3	-235.521E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59186E+3	-234.654E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59196E+3	-234.640E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59206E+3	-233.709E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59216E+3	-233.936E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59226E+3	-233.685E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59236E+3	-232.333E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59246E+3	-232.438E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59256E+3	-232.416E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59266E+3	-234.827E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59276E+3	-232.206E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59286E+3	-231.509E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59296E+3	-231.864E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59306E+3	-232.464E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59316E+3	-233.087E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59326E+3	-232.282E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59336E+3	-231.807E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59346E+3	-231.862E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59356E+3	-231.918E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59366E+3	-231.826E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59376E+3	-233.299E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59386E+3	-233.234E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59396E+3	-234.318E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59406E+3	-233.309E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59416E+3	-234.013E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59426E+3	-234.342E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59436E+3	-232.891E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59446E+3	-233.963E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59456E+3	-233.242E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59466E+3	-233.884E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59476E+3	-233.975E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59486E+3	-233.466E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59496E+3	-231.823E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59506E+3	-232.225E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59516E+3	-231.710E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59526E+3	-231.913E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59536E+3	-232.250E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59546E+3	-231.004E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59556E+3	-230.700E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59566E+3	-230.661E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59576E+3	-230.359E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59586E+3	-230.631E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59596E+3	-230.183E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59606E+3	-230.323E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59616E+3	-230.893E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59626E+3	-231.389E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59636E+3	-230.347E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59646E+3	-230.933E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59656E+3	-230.932E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59666E+3	-230.158E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59676E+3	-230.564E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59686E+3	-230.785E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59696E+3	-230.254E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59706E+3	-230.083E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59716E+3	-230.063E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59726E+3	-230.390E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59736E+3	-230.477E-9	0.00000E+0	-141.000E+0	-34.0000E-9
1.59746E+3	-230.488E-9	0.00000E+0	-141.000E+0	-34.0000E-9
